"filename", "language", "XML", "JSON", "HTML", "Dart", "YAML", "Markdown", "C++", "Swift", "Properties", "Groovy", "Java", "comment", "blank", "total"
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/main/main_page.dart", "Dart", 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 4, 8, 223
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/matrix/matrix.dart", "Dart", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 163
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/newdictionary/newdictionaryscreen.dart", "Dart", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 1, 6, 63
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/onBoarding/onBoarding_1/onBoarding.dart", "Dart", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 3, 105
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/onBoarding/onBoarding_2/onBoarding2.dart", "Dart", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 8, 103
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/onBoarding/onBoarding_3/onBoarding3.dart", "Dart", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 8, 103
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/onBoarding/onBoarding_4/onBoarding4.dart", "Dart", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 4, 105
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/percent/percentPage.dart", "Dart", 0, 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 8, 20, 458
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/picsgallery/picsgallery.dart", "Dart", 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 1, 5, 270
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/picsgallery/picsgallery2.dart", "Dart", 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 5, 161
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/planner/planner_page1/planner_page.dart", "Dart", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 1, 5, 95
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/planner/planner_page3/planner_page3.dart", "Dart", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 2, 4, 110
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/planner/planner_page4/planner_page4.dart", "Dart", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 3, 173
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/planner/planner_page5/planner_page5.dart", "Dart", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 1, 5, 126
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/podcast_1/podcast_page1.dart", "Dart", 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 7, 6, 317
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/podcast_2/podcast_page2.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 6, 152
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/podcast_3/podcast_page3.dart", "Dart", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 5, 113
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/podcast_4/podcast_page4.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 6, 152
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/podcast_5/podcast_page5.dart", "Dart", 0, 0, 0, 441, 0, 0, 0, 0, 0, 0, 0, 4, 8, 453
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/podcast/utility.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 4, 41
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/presentation/router/packages.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/modules/const/routepage.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/modules/const/urlimages.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/modules/widgets/containercustome.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileCoinGuide_page/profileCoinGuide_page.dart", "Dart", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 1, 5, 165
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileCoin_Page3/profileCoin_Page3.dart", "Dart", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 3, 69
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileCoin_page/profileCoin_page.dart", "Dart", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 3, 110
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileCoin_page2/profileCoin_Page2.dart", "Dart", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 6, 152
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileEduinfo_Page/profileEduinfo_Page.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 7, 153
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profileMain_page/profileMain_page.dart", "Dart", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 119, 18, 263
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profilePcychoinfoNewtest_Page/profilePcychoinfoNewtest_Page.dart", "Dart", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 3, 5, 241
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profilePcychoinfoPretest_Page/profilePcychoinfoPretest_Page.dart", "Dart", 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 2, 9, 254
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profile_coin/profilePcychoinfo_Page/profilePcychoinfo_Page.dart", "Dart", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 1, 5, 143
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/profilescreen.dart", "Dart", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 4, 3, 128
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/profile/router/extension.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/questionSolving/List/list.dart", "Dart", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 5, 94
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/questionSolving/NewQuestion/newQuestion.dart", "Dart", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 7, 12, 232
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/questionSolving/Solved/solved.dart", "Dart", 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 8, 19, 351
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/questionSolving/questionSolvingPage.dart", "Dart", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 4, 106
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/receipt/dialog/reciverscreen.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/receipt/receiptscreen.dart", "Dart", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 6, 79
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/about/school_about.dart", "Dart", 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 5, 5, 301
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/classbook/classroomOffice/classbook1.dart", "Dart", 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 1, 7, 157
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/classbook/discipline/classbook2.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/error/schoolError.dart", "Dart", 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 2, 5, 252
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/handoutPdf/handoutPdf.dart", "Dart", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 1, 4, 144
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/handoutVideo/handoutVideo.dart", "Dart", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 1, 3, 95
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/main/handoutMain.dart", "Dart", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 4, 87
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/mine/handoutMine.dart", "Dart", 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 1, 3, 176
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/mine/new_handout.dart", "Dart", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 1, 5, 240
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/handout/others/handoutOthers.dart", "Dart", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 5, 124
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/homework/chart/schoolHomeworkChartPage.dart", "Dart", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 6, 87
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/homework/text/schoolHomeworksText.dart", "Dart", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 2, 210
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/messenger/chat/schoolChat.dart", "Dart", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 4, 102
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/messenger/messenger.dart", "Dart", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 3, 68
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/music/music.dart", "Dart", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 4, 88
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/music/music/musicLists.dart", "Dart", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 4, 97
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/music/music/musicPlay.dart", "Dart", 0, 0, 0, 467, 0, 0, 0, 0, 0, 0, 0, 3, 6, 476
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/music/voice/voiceLists.dart", "Dart", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 1, 6, 73
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/music/voice/voicePlay.dart", "Dart", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 4, 16, 337
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/notificationns/notifications.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 4, 50
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/reportCard/reportcard.dart", "Dart", 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 5, 153
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/schedule/schedule.dart", "Dart", 0, 0, 0, 543, 0, 0, 0, 0, 0, 0, 0, 2, 4, 549
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/school_page.dart", "Dart", 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 10, 5, 340
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/score/diagram/scoreDiagram.dart", "Dart", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/score/scores.dart", "Dart", 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 3, 6, 193
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/sessions/sessions.dart", "Dart", 0, 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 9, 10, 342
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/survey/survey_1.dart", "Dart", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 1, 4, 95
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/survey/survey_2.dart", "Dart", 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 2, 4, 229
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/avg/testAVG.dart", "Dart", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 2, 80
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/done/testDone_1.dart", "Dart", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 1, 9, 107
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/done/testDone_2.dart", "Dart", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 6, 83
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/done/testDone_3.dart", "Dart", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 1, 7, 149
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/mid/testMid.dart", "Dart", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 2, 80
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/q/testQ_1.dart", "Dart", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 6, 83
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/q/testQ_2.dart", "Dart", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 9, 105
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/q/testQ_3.dart", "Dart", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 9, 105
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/test/test.dart", "Dart", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 1, 6, 170
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/school/tuition/tuition.dart", "Dart", 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 8, 14, 367
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/search/search_page.dart", "Dart", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/changepassword/changepaswordscreen.dart", "Dart", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 49, 14, 151
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/changepassword/settingFingerPrint2Screen.dart", "Dart", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 92, 10, 201
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/changepassword/settingFingerPrintScreen.dart", "Dart", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 7, 120
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/chooseColor/chooseColor.dart", "Dart", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 3, 280
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/fingerprint_dialog/bottom_sheet.dart", "Dart", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 2, 124
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/setting/settingscreen.dart", "Dart", 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 2, 3, 199
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/signup/signup.dart", "Dart", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 5, 7, 220
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/signup/signup_ fingerprint.dart", "Dart", 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 2, 5, 245
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/signup/signup_ receiveCode.dart", "Dart", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 2, 4, 323
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/splash/splash_screen.dart", "Dart", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 6, 46
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/testanalysis/testAnalysis/testanalysis.dart", "Dart", 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 4, 270
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/testanalysis/testanalysis_page3.dart", "Dart", 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 4, 222
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/testanalysis/viewReportCard/viewreportcard.dart", "Dart", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 4, 85
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/tickeight/tickeight..dart", "Dart", 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 1, 12, 346
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/tickeight/wordPage1.dart", "Dart", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 1, 5, 164
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/ticket/ticket_1/ticket.dart", "Dart", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 3, 119
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/ticket/tiket_2/newticket.dart", "Dart", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 2, 4, 253
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/ticket/tiket_3/ticketsent.dart", "Dart", 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 5, 9, 316
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/ticket/tiket_4/ticketagain.dart", "Dart", 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 6, 10, 385
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/tickit/createcart/createcartscreen.dart", "Dart", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 1, 6, 151
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/tickit/tickitscreen.dart", "Dart", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 2, 3, 142
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/tools/tools_page.dart", "Dart", 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 5, 5, 235
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/wallet/walletscreen.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 2, 3, 60
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/weekly/tools.dart", "Dart", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 7, 8, 189
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/word/createword.dart", "Dart", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 5, 205
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/word/word.dart", "Dart", 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 4, 166
"/home/mmd/projects/flutter/Farahosh/lib/app/presentation/screens/word/wordnote.dart", "Dart", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 1, 2, 131
"/home/mmd/projects/flutter/Farahosh/lib/gen/assets.gen.dart", "Dart", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 102, 107, 409
"/home/mmd/projects/flutter/Farahosh/lib/main.dart", "Dart", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 6, 12, 209
"/home/mmd/projects/flutter/Farahosh/lib/model/transaction.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/mmd/projects/flutter/Farahosh/lib/widgets/custom_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/mmd/projects/flutter/Farahosh/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 4, 5, 20
"/home/mmd/projects/flutter/Farahosh/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 16
"/home/mmd/projects/flutter/Farahosh/linux/main.cc", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/home/mmd/projects/flutter/Farahosh/linux/my_application.cc", "C++", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 11, 20, 105
"/home/mmd/projects/flutter/Farahosh/linux/my_application.h", "C++", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 5, 19
"/home/mmd/projects/flutter/Farahosh/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 4, 23
"/home/mmd/projects/flutter/Farahosh/macos/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
"/home/mmd/projects/flutter/Farahosh/macos/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"/home/mmd/projects/flutter/Farahosh/macos/Runner/Base.lproj/MainMenu.xib", "XML", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"/home/mmd/projects/flutter/Farahosh/macos/Runner/MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 16
"/home/mmd/projects/flutter/Farahosh/pubspec.yaml", "YAML", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 54, 15, 135
"/home/mmd/projects/flutter/Farahosh/web/index.html", "HTML", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 59
"/home/mmd/projects/flutter/Farahosh/web/manifest.json", "JSON", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/mmd/projects/flutter/Farahosh/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 4, 5, 27
"/home/mmd/projects/flutter/Farahosh/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 16
"/home/mmd/projects/flutter/Farahosh/windows/runner/flutter_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 4, 13, 62
"/home/mmd/projects/flutter/Farahosh/windows/runner/flutter_window.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 5, 9, 34
"/home/mmd/projects/flutter/Farahosh/windows/runner/main.cpp", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 4, 10, 44
"/home/mmd/projects/flutter/Farahosh/windows/runner/resource.h", "C++", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 2, 17
"/home/mmd/projects/flutter/Farahosh/windows/runner/utils.cpp", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 2, 10, 65
"/home/mmd/projects/flutter/Farahosh/windows/runner/utils.h", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6, 6, 20
"/home/mmd/projects/flutter/Farahosh/windows/runner/win32_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 15, 48, 246
"/home/mmd/projects/flutter/Farahosh/windows/runner/win32_window.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 29, 22, 99
"Total", "-", 1004, 248, 37, 31246, 69, 13, 522, 48, 8, 89, 13, 1274, 2355, 36926
